id	filename	md5	size	state
2e871adf-1869-42a0-a2d5-ef1f6679df9d	2e871adf-1869-42a0-a2d5-ef1f6679df9d/2a692adf-a3a4-4937-b220-61902e9bae51.wxs.aliquot_ensemble_masked.maf.gz	7766caae4942feb2cfe9b5498e355492	42318	validated
2e94e33e-d4b3-4eee-9f43-c602d7216ea8	2e94e33e-d4b3-4eee-9f43-c602d7216ea8/70d866e1-ee1f-4104-b34b-af90f90f9479.wxs.aliquot_ensemble_masked.maf.gz	639d58b3dd3d64e233c5fc2a3a15b6ff	39690	validated
3020d793-037c-4522-9597-28f3ce1a58e4	3020d793-037c-4522-9597-28f3ce1a58e4/57b1b54a-4a92-4eef-b139-13a3f8b3ffed.wxs.aliquot_ensemble_masked.maf.gz	c9b3cbbb22c71bd732ed7474bcf77d9d	191184	validated
3036a902-894b-4c70-8984-8297d020552c	3036a902-894b-4c70-8984-8297d020552c/b557161a-ce68-41c2-96ec-22f382e45b94.wxs.aliquot_ensemble_masked.maf.gz	e8018d86a33267259ba16c6eb15d6f94	32052	validated
30f2bb86-7503-4987-ad8c-55b3fbeb3133	30f2bb86-7503-4987-ad8c-55b3fbeb3133/1ae972b9-3606-4f77-abee-913a4f4a8c79.wxs.aliquot_ensemble_masked.maf.gz	0824aca3611a4214659b117d0a73ebab	51127	validated
31d27cfd-93ea-429a-8ccc-8d3b15ffd9a7	31d27cfd-93ea-429a-8ccc-8d3b15ffd9a7/b6bec815-c95d-4cb2-9e8b-5a8824f3e8b1.wxs.aliquot_ensemble_masked.maf.gz	a7881db7c76446ddc6880b0d6d415a5a	73331	validated
31dd55d9-3684-4e85-be96-7fd1243b630a	31dd55d9-3684-4e85-be96-7fd1243b630a/0b5d9cd8-7d6d-4347-b37e-916e0d8b57f8.wxs.aliquot_ensemble_masked.maf.gz	258f83696992dc85706ef7feaa190685	68910	validated
31ff30ef-a365-45b3-b505-66bc3c86f8fb	31ff30ef-a365-45b3-b505-66bc3c86f8fb/8f97d844-efa5-4530-991d-61952a2b46cb.wxs.aliquot_ensemble_masked.maf.gz	eeb6feffbf96ba070252e913977c5d16	32430	validated
323eb344-5412-4447-b7be-dabfe0751b32	323eb344-5412-4447-b7be-dabfe0751b32/3f4bba68-b6bc-47ae-8268-e21cd00eb0f7.wxs.aliquot_ensemble_masked.maf.gz	5ef6a30e89c976f1bb781a0493f744c9	44987	validated
32b2fbfa-1c18-4b22-a361-d7d6b19ba8e8	32b2fbfa-1c18-4b22-a361-d7d6b19ba8e8/aba4881a-32f4-4ca5-9cf4-1481d205df9e.wxs.aliquot_ensemble_masked.maf.gz	38781fe7ad9669dcde0ac76a966f5d12	26802	validated
32cd2e06-e67c-4a63-948e-651c4387daa4	32cd2e06-e67c-4a63-948e-651c4387daa4/864a2882-1a84-4643-8c32-efc8689296e5.wxs.aliquot_ensemble_masked.maf.gz	e56acea96580e7fe4387daef4e58fbba	41645	validated
34d8cddf-6b7c-41be-ae69-d33e6dee11a1	34d8cddf-6b7c-41be-ae69-d33e6dee11a1/8addc2f9-9690-4fec-bc42-90d7070130a6.wxs.aliquot_ensemble_masked.maf.gz	d605b0c7bb0875c26ce5082e28a5021b	15627	validated
35f0e1ef-cae1-42fa-b421-404dc8fb9a14	35f0e1ef-cae1-42fa-b421-404dc8fb9a14/c0bfcc4c-f563-456f-bc05-2632e7611a5c.wxs.aliquot_ensemble_masked.maf.gz	add3ff7dbc0d92548f8602ef1a18e62d	32982	validated
35f2c3e5-1874-488b-8367-df4d9859b14a	35f2c3e5-1874-488b-8367-df4d9859b14a/068e7fe6-6207-47b7-afd6-5b381bd9b493.wxs.aliquot_ensemble_masked.maf.gz	36fbcfb8a147653c061e3faf4c1bd1fc	169163	validated
3600cd57-7ae2-4581-a6bd-d8379a04def2	3600cd57-7ae2-4581-a6bd-d8379a04def2/3ea05222-7a07-45b4-9b80-d7df51c44198.wxs.aliquot_ensemble_masked.maf.gz	d4a0a8b4607c5235a52c782d9a1c14a4	55197	validated
36b713bb-3c57-439d-b12a-b9af2a3ccd86	36b713bb-3c57-439d-b12a-b9af2a3ccd86/29a69c2a-847c-4d44-89eb-50814883faa7.wxs.aliquot_ensemble_masked.maf.gz	dce96ab960fa0b5b35158fef3dc0d5f3	88557	validated
36ef8075-1644-4812-8fbb-94cdbd81816f	36ef8075-1644-4812-8fbb-94cdbd81816f/be8d69e4-ddd7-48e5-b3e0-cbb637b22a04.wxs.aliquot_ensemble_masked.maf.gz	92d57ce7d666d91be328bf2436e95b6d	60980	validated
376c11d1-a232-4c83-a890-7ff65dc52094	376c11d1-a232-4c83-a890-7ff65dc52094/a34d31b1-e6df-4b4a-af21-75333f4d01e9.wxs.aliquot_ensemble_masked.maf.gz	9e95b4a0d96c0b6f3c6782f1304ed947	102818	validated
38853e28-2f14-4069-a31d-9dd6536b3ea4	38853e28-2f14-4069-a31d-9dd6536b3ea4/a4320d92-d144-48b4-a5eb-c1afe45d9429.wxs.aliquot_ensemble_masked.maf.gz	a24a0b908631442cbce8bfc7e3688483	42455	validated
38a194b1-d316-4979-bc8a-15ad1779edca	38a194b1-d316-4979-bc8a-15ad1779edca/f9b79ef8-999b-4770-b5d3-e20567ce5aa9.wxs.aliquot_ensemble_masked.maf.gz	fcaeb7ec61252a1b49942eb43c2b5483	105485	validated
39073cc2-981d-481d-9189-c6ec3169eefb	39073cc2-981d-481d-9189-c6ec3169eefb/66d5aa0b-0db8-4cb5-a5f3-471c3027c87c.wxs.aliquot_ensemble_masked.maf.gz	9dd7c516868c100f18a4fd11522a022c	13620	validated
3920d546-6e35-4352-a8bb-ef64671d69ce	3920d546-6e35-4352-a8bb-ef64671d69ce/fe91aeb9-c4bc-440d-b3c0-9294134a180b.wxs.aliquot_ensemble_masked.maf.gz	a119474035aab8730f003e2d4d077baf	22118	validated
3970a36f-06bf-4c84-89df-9c93176d007c	3970a36f-06bf-4c84-89df-9c93176d007c/c0c37738-d9a7-4d57-853d-b28b4b678807.wxs.aliquot_ensemble_masked.maf.gz	60c14ced7b6399b8668000065b8604c6	33230	validated
397ef3ca-1534-4a6f-bb03-5c42b28c6272	397ef3ca-1534-4a6f-bb03-5c42b28c6272/2a7e82f3-85c2-444c-82b5-2d5ced795569.wxs.aliquot_ensemble_masked.maf.gz	30fa29efb0f9be324eaf083e15a7b473	12998	validated
39c27303-8aec-4db1-8bf6-2fccafcb9fe5	39c27303-8aec-4db1-8bf6-2fccafcb9fe5/40ccd7a7-9a66-4df7-8b94-23dccba5ecdd.wxs.aliquot_ensemble_masked.maf.gz	0cc36ea2138796a91c499a30e9b27b4c	62703	validated
39cb069d-3b1e-4b9d-80f1-3f3083325218	39cb069d-3b1e-4b9d-80f1-3f3083325218/843cc6d6-9c1e-4245-8f50-ccae38b56016.wxs.aliquot_ensemble_masked.maf.gz	3b8ff7e2361bc2f5cfaf50d3bc4e14eb	45290	validated
39e8b9fc-24d9-4751-9987-f5f088e3d5c0	39e8b9fc-24d9-4751-9987-f5f088e3d5c0/2cb5fee0-a8ff-410d-8466-3f614e322103.wxs.aliquot_ensemble_masked.maf.gz	f974814489833c4274082ddd02f65167	40211	validated
3baec957-cf12-4119-ac8d-28dfec033b40	3baec957-cf12-4119-ac8d-28dfec033b40/5985398d-20e4-42e0-b6c5-1628887226ea.wxs.aliquot_ensemble_masked.maf.gz	70c214cdc11c2e98c4604400af547462	43761	validated
3c13cd3b-b478-4b5f-b6ee-4f9c919aa571	3c13cd3b-b478-4b5f-b6ee-4f9c919aa571/73143d1f-9ac8-4f3f-9fbc-9b9f5f759a3d.wxs.aliquot_ensemble_masked.maf.gz	c84259710afd7d71a906e9429e5746ac	35054	validated
3c3d85e4-7dad-4bcb-ab55-d4416e6552c2	3c3d85e4-7dad-4bcb-ab55-d4416e6552c2/d7fe252c-3e56-4c7f-8fc0-283527798ccd.wxs.aliquot_ensemble_masked.maf.gz	76680331d96751d25c2fccb29eb09c77	53547	validated
3d0da8de-5a64-4231-b2b8-f11a3a3bdb25	3d0da8de-5a64-4231-b2b8-f11a3a3bdb25/81eeb770-676f-4117-9e57-a249ed34fd57.wxs.aliquot_ensemble_masked.maf.gz	81f0127747d8ca20620e7bbd6429ec0b	161882	validated
3dec284a-479f-47f9-83e6-61b528a3b50d	3dec284a-479f-47f9-83e6-61b528a3b50d/b147f786-b6a8-4686-87b0-f7740817f437.wxs.aliquot_ensemble_masked.maf.gz	acc0fd4b78ec2492f41b678804cdb23b	161997	validated
3efaeb18-d5aa-41ff-a9db-49c7c12cdfad	3efaeb18-d5aa-41ff-a9db-49c7c12cdfad/ece4ba4e-ef2e-4db9-a97f-c91039e50ab1.wxs.aliquot_ensemble_masked.maf.gz	58eb7826da64ef5a911b51679a18bf2e	39167	validated
3f0d77db-02da-464e-ab75-90de8f8894bd	3f0d77db-02da-464e-ab75-90de8f8894bd/d3582223-fb71-4932-88d2-8fc2c20a8777.wxs.aliquot_ensemble_masked.maf.gz	a6f94dc9f22ba2addb823ded1f821113	56716	validated
3f7298bf-04ef-4803-826b-8a45cd64a247	3f7298bf-04ef-4803-826b-8a45cd64a247/a71ca9e3-3d59-486a-84bd-de21249ef8a1.wxs.aliquot_ensemble_masked.maf.gz	06f515e625c1dddf9f0df38a3f7c6b5a	60446	validated
404b985e-94c5-4056-a826-5cea9f1e5929	404b985e-94c5-4056-a826-5cea9f1e5929/de3259ad-c9e7-482f-9889-3c62bf127178.wxs.aliquot_ensemble_masked.maf.gz	fba31fd2203e1d8862d89e1d7b30d804	40660	validated
4060f76b-8859-4c99-9dc4-72f18ecae87f	4060f76b-8859-4c99-9dc4-72f18ecae87f/d0cfd2d2-f21e-40ad-8a1d-24cd0b259ab3.wxs.aliquot_ensemble_masked.maf.gz	002b7dea3c9a6f0c0d8b52be641a970c	44168	validated
40d541cf-3179-4e9e-9e07-cffd3ce622a7	40d541cf-3179-4e9e-9e07-cffd3ce622a7/ff2fe45b-c8f3-4a31-a075-3297d120eb13.wxs.aliquot_ensemble_masked.maf.gz	bfd1a50fba4095ca67f49ac774902b50	56175	validated
429ca143-b732-4c21-b0fa-5ddd63e9fbd1	429ca143-b732-4c21-b0fa-5ddd63e9fbd1/486ee8fb-a038-4c91-a1b9-6a56267088b0.wxs.aliquot_ensemble_masked.maf.gz	0d50932ca6ededc038586bea84f3ea33	20754	validated
42a1368a-2e87-40c6-889a-7b4783e5aa7d	42a1368a-2e87-40c6-889a-7b4783e5aa7d/82310484-9bdf-47c0-9875-52dfacd274c5.wxs.aliquot_ensemble_masked.maf.gz	5ce37b33cc3007107ec08f5664648fe7	27619	validated
42f58d2e-d90d-4d82-aa57-462b0dbb10c0	42f58d2e-d90d-4d82-aa57-462b0dbb10c0/69e47e48-aeb0-4b4f-aa77-0d8913cb2f66.wxs.aliquot_ensemble_masked.maf.gz	116152e911426f8df811d717f1187db9	54001	validated
430bdc3f-57bd-46d7-8e2e-498dfd318075	430bdc3f-57bd-46d7-8e2e-498dfd318075/ee161ce5-a1ac-4ec7-b40c-7b583362a6f3.wxs.aliquot_ensemble_masked.maf.gz	a710031f20055a8e791f5f1ad30dbb53	11152	validated
433853d0-556a-4ae0-991f-eac0907b5421	433853d0-556a-4ae0-991f-eac0907b5421/1b09af37-05b2-4984-9932-ce5dece3e97c.wxs.aliquot_ensemble_masked.maf.gz	8edfa072fa4585a0b88079e03315ecc1	37762	validated
4379c207-fb6b-4756-b673-40dc66600b27	4379c207-fb6b-4756-b673-40dc66600b27/28ec215b-a720-43d6-97f8-f512c8fefbef.wxs.aliquot_ensemble_masked.maf.gz	6b68ce54b47ba69c2e35164942b895f5	29472	validated
43c772b7-3a86-468e-823e-3cc0e8bc0764	43c772b7-3a86-468e-823e-3cc0e8bc0764/c008810b-cdb5-48ca-b34e-07dcc1f34762.wxs.aliquot_ensemble_masked.maf.gz	c0be81044247e786fffc25175c3a0ed3	75381	validated
4420008c-51b4-4b52-8e8e-edd5fdfe6b1c	4420008c-51b4-4b52-8e8e-edd5fdfe6b1c/8db1abc1-35fd-4271-bf36-6dbaa032c5bd.wxs.aliquot_ensemble_masked.maf.gz	10095b14fdb65a95d12b6bb8388b3621	67976	validated
449dbea2-5503-4673-a02c-fde959bf3283	449dbea2-5503-4673-a02c-fde959bf3283/2450ff26-b4f7-4ce1-a0c5-bfd35b5ad011.wxs.aliquot_ensemble_masked.maf.gz	288af5b9ad06dce8cbd81f1829d76605	11366	validated
44ff13ec-d02a-44df-beeb-76e99a661359	44ff13ec-d02a-44df-beeb-76e99a661359/d0aa8cbc-ff03-491b-a0bc-081eab2c478a.wxs.aliquot_ensemble_masked.maf.gz	a190a4574cb7ef88385aa9e138a4f257	42261	validated
456b43c6-f28a-47b6-8246-324c2a15fea0	456b43c6-f28a-47b6-8246-324c2a15fea0/fb3cf304-95ff-46b8-a2fe-aa3ea3d78dcf.wxs.aliquot_ensemble_masked.maf.gz	15b727ca3106185d168f5a643a7258ed	127730	validated
464d7abb-796c-4ef9-a448-c1eadcbce095	464d7abb-796c-4ef9-a448-c1eadcbce095/3ab42286-841f-492c-bade-817a338b703f.wxs.aliquot_ensemble_masked.maf.gz	e7954c6391b230e665e185ec4d5d4e17	51958	validated
4682f05d-e3a3-4ec0-970a-9ef9b67cd349	4682f05d-e3a3-4ec0-970a-9ef9b67cd349/e8542b6f-921f-4724-8be0-be03578442c6.wxs.aliquot_ensemble_masked.maf.gz	1654cdc424177a6890948bd8cdaf54ab	16025	validated
46932b2d-3ebb-4f25-976b-1c1a949b711a	46932b2d-3ebb-4f25-976b-1c1a949b711a/6edf3f59-bd55-4d08-8f55-1b467cae51f0.wxs.aliquot_ensemble_masked.maf.gz	1d4a07fe82180bd9732e2756571c869b	19131	validated
46ec90bf-30fe-41ca-a4a2-fd3cdbd42916	46ec90bf-30fe-41ca-a4a2-fd3cdbd42916/fccfdb1c-bc7a-44ae-8e03-84e3e8833f77.wxs.aliquot_ensemble_masked.maf.gz	4060da4deec1be92287a3d2f4d6d7983	53865	validated
47a1f4da-9f05-4ece-a95b-9bd891f86650	47a1f4da-9f05-4ece-a95b-9bd891f86650/95d78680-d559-43b2-b618-8e4751a0ba41.wxs.aliquot_ensemble_masked.maf.gz	34873b53e67a0f1243aab05373876542	29222	validated
47a5cab1-0145-452f-a64e-2f7c78a6c304	47a5cab1-0145-452f-a64e-2f7c78a6c304/4fb14be0-750f-4cf6-b1f9-683c20ad16a1.wxs.aliquot_ensemble_masked.maf.gz	796144e1dc78ea10913fd8d9816b8c43	5483	validated
481d3c0e-6829-4fe6-9e5f-a826f5a8c3dc	481d3c0e-6829-4fe6-9e5f-a826f5a8c3dc/49dd61c1-0a40-458a-893b-5eacda2b7de7.wxs.aliquot_ensemble_masked.maf.gz	9a6e71b2307d49aad30db81e70c25a2b	322976	validated
487595ba-2310-450c-ad2e-1aaebe16d277	487595ba-2310-450c-ad2e-1aaebe16d277/4f8ae92f-ebfc-4d19-8f08-0d67fd75829b.wxs.aliquot_ensemble_masked.maf.gz	2858178e87de6fa69133e689d988e767	629046	validated
4923703b-ecf9-42c3-b709-9a3d21844e66	4923703b-ecf9-42c3-b709-9a3d21844e66/6e9eea77-e939-48fb-be33-57c5bdff492c.wxs.aliquot_ensemble_masked.maf.gz	533a53a9d9388a8d1ef0d9b5daa959ec	11359	validated
492d021c-cfb6-4b26-bf84-49910cb3eb70	492d021c-cfb6-4b26-bf84-49910cb3eb70/a40b8812-a57b-43b4-843f-f3a1fcfa2aff.wxs.aliquot_ensemble_masked.maf.gz	fe07ebeea348452a1748aec3d4138661	66215	validated
49a54ea2-a393-4050-9ee7-6b7c9953e868	49a54ea2-a393-4050-9ee7-6b7c9953e868/43027e1e-f4cb-4524-83a0-f3d089fc8d89.wxs.aliquot_ensemble_masked.maf.gz	4f6b6469fc7ec0fd53629ffabacdc4f2	59139	validated
49b593ce-bf26-4dd6-808a-722719b08a60	49b593ce-bf26-4dd6-808a-722719b08a60/00fcf521-81d0-4d82-937f-5f5c627aaaa7.wxs.aliquot_ensemble_masked.maf.gz	ce2cf870e7379e1a556e5b278bccf872	147414	validated
49e58dce-c95d-434b-9289-30b5fb55033e	49e58dce-c95d-434b-9289-30b5fb55033e/4a0f91a9-b934-4d81-8286-3c069d64bce9.wxs.aliquot_ensemble_masked.maf.gz	b4c6ead1087cb2edb09b6e6530989111	46528	validated
4a2ba4b3-6df9-4bd4-819b-9839a3002046	4a2ba4b3-6df9-4bd4-819b-9839a3002046/d96b7423-03c0-4b7f-9ec9-0806a25b8609.wxs.aliquot_ensemble_masked.maf.gz	78136d28cd3d6ce3fc5b701047599731	108045	validated
4aa3fa51-3c68-4aab-88f2-ac2083d8ea3e	4aa3fa51-3c68-4aab-88f2-ac2083d8ea3e/b37ee49a-3459-4726-b21d-b3139a755db0.wxs.aliquot_ensemble_masked.maf.gz	e7e08eebd62ca322334f548601cfd330	59360	validated
4ae9b430-a9b2-4616-a98e-2e78e331fbf0	4ae9b430-a9b2-4616-a98e-2e78e331fbf0/7314580c-7134-4b13-9d40-0e84f205606a.wxs.aliquot_ensemble_masked.maf.gz	4ad7a2e5b4a62753ef0cdbbc69c3bbf1	42902	validated
4b312a71-cd07-4da7-96e6-799fa0444ec1	4b312a71-cd07-4da7-96e6-799fa0444ec1/afc0299c-6974-4d97-9b9c-b65567c29dc1.wxs.aliquot_ensemble_masked.maf.gz	5bb5635e735f3e738399970c8bf4b932	24947	validated
4cc8d95b-ac27-46bc-b32f-7d6b9a29d211	4cc8d95b-ac27-46bc-b32f-7d6b9a29d211/6faddaee-5d96-4812-a01e-9f3eb38e43c8.wxs.aliquot_ensemble_masked.maf.gz	26dffd1d57425c716dbcc0e3d52c1964	25138	validated
4d513566-7e4c-4b39-ab51-f46751f128a8	4d513566-7e4c-4b39-ab51-f46751f128a8/c49249bd-7add-4afb-9575-b51055e4ac34.wxs.aliquot_ensemble_masked.maf.gz	d241fb0c5971412ba1e73714c01d5bef	38405	validated
4d5f7a38-1caa-469d-bcfb-0a4f7bcb0c92	4d5f7a38-1caa-469d-bcfb-0a4f7bcb0c92/f5a76bd9-9494-4646-be2f-d86a95ab3ae7.wxs.aliquot_ensemble_masked.maf.gz	2b074f5ee4db92d0a1eacc1e7c7f4e21	58318	validated
4d919e92-7504-4d53-beab-bd61925f7dff	4d919e92-7504-4d53-beab-bd61925f7dff/1ed609ef-05e2-44a9-88f7-617b47539817.wxs.aliquot_ensemble_masked.maf.gz	a2641a2699a9d49fb4898fb310e00f40	7059	validated
4d9572b8-b769-4425-9dfb-c348b7b673c4	4d9572b8-b769-4425-9dfb-c348b7b673c4/35838afe-332b-4920-83d3-49fef5f01edb.wxs.aliquot_ensemble_masked.maf.gz	f306edd120208e9ba6aa59cd737a6e0f	38364	validated
4da3abc2-104c-4c07-a023-6dd15d244c42	4da3abc2-104c-4c07-a023-6dd15d244c42/04c3f256-cf4a-4275-853e-3f9482d1004b.wxs.aliquot_ensemble_masked.maf.gz	9ebd1f0d50c79e1f5f8d6b09998209f6	33312	validated
4e144207-d464-40ef-85cd-e35366b3b09b	4e144207-d464-40ef-85cd-e35366b3b09b/92941587-c2b9-46df-8bed-036a53f6e52d.wxs.aliquot_ensemble_masked.maf.gz	5e5409b9ba39fcfadd10dd8316723633	81667	validated
4e8f32dd-f14f-4e6b-8d8a-5638490b7c32	4e8f32dd-f14f-4e6b-8d8a-5638490b7c32/4185e2ff-c2dc-4131-8eb3-03f07e2d87df.wxs.aliquot_ensemble_masked.maf.gz	b0661f25116a6aafb70c3e480a5b77cd	173329	validated
4fa396aa-6a38-4b96-86cd-c1acddc76acc	4fa396aa-6a38-4b96-86cd-c1acddc76acc/6352017d-eb4b-4620-8c0a-a50d00baa9fc.wxs.aliquot_ensemble_masked.maf.gz	0cd72bc949d8b6b0c59ce097cea18617	51332	validated
4fb7ec70-13d3-4912-a7f6-19bcd0df09db	4fb7ec70-13d3-4912-a7f6-19bcd0df09db/312394db-2592-4c36-a447-f7342b4f4a8c.wxs.aliquot_ensemble_masked.maf.gz	828fbd036bb92924b00725abb4b97615	80501	validated
500bf6fe-1419-46b9-a28e-7bcddc80d2fa	500bf6fe-1419-46b9-a28e-7bcddc80d2fa/58cd4513-b147-4012-b65a-c903fe05979b.wxs.aliquot_ensemble_masked.maf.gz	d446aa847b7efdcad8a0b279e69496e6	14623	validated
5038e0f0-7908-4634-8cb7-4407af2035ae	5038e0f0-7908-4634-8cb7-4407af2035ae/c9cb1d9c-c9e1-4342-aff5-9cda0e596bdf.wxs.aliquot_ensemble_masked.maf.gz	5e23334af254c81d7a11f7e8eb3b7ba8	32611	validated
5063faf0-e9a7-4a7c-9528-461d9820a9f5	5063faf0-e9a7-4a7c-9528-461d9820a9f5/f102a06f-f9fe-4f2e-85e7-3be4d61ad468.wxs.aliquot_ensemble_masked.maf.gz	a58a18ef6ee75cc132ea7d24b9bef3dd	74256	validated
507a3a34-7dac-485f-8d30-17b35ccd3792	507a3a34-7dac-485f-8d30-17b35ccd3792/948f6ee8-016e-4316-aed7-f708c1bb6d7d.wxs.aliquot_ensemble_masked.maf.gz	0d7af672bb5d827669a1989b5158d3d2	94847	validated
518aa26c-ba77-438e-9a51-8ddf0df8ba1f	518aa26c-ba77-438e-9a51-8ddf0df8ba1f/72e904da-717c-4697-9dbb-ea1f5808d540.wxs.aliquot_ensemble_masked.maf.gz	725e93902d7e486bbca3996eeea70d45	10423	validated
5294f9e9-63f1-4729-bac5-2c2bfb4ea04a	5294f9e9-63f1-4729-bac5-2c2bfb4ea04a/f037a76e-523f-4cf4-9e73-eed699dbaa99.wxs.aliquot_ensemble_masked.maf.gz	95417fcf45e7375e023317024025c984	24488	validated
53159e9f-9198-4282-8325-26ea24ea62ae	53159e9f-9198-4282-8325-26ea24ea62ae/e368afbd-d7bb-4b9d-971b-9e6a893d9c59.wxs.aliquot_ensemble_masked.maf.gz	ed4d1b78cbb802eecaf2fab900a83142	27149	validated
545cedc8-ba2d-4ab3-827b-d75b2e231c91	545cedc8-ba2d-4ab3-827b-d75b2e231c91/8f41e036-b7df-4352-97a8-2aa76265731d.wxs.aliquot_ensemble_masked.maf.gz	978868bd5c01b32fa8f1b86bb9f4c472	106546	validated
548373e1-db07-4e5d-94f3-b1c28ba9b27f	548373e1-db07-4e5d-94f3-b1c28ba9b27f/6abe2fc1-476e-4dbf-9a24-64a7eff1fffd.wxs.aliquot_ensemble_masked.maf.gz	45fe3dc725d84b429315fe4ec1014971	51119	validated
5490ace7-9701-4e20-8b81-bbe3b13ecec5	5490ace7-9701-4e20-8b81-bbe3b13ecec5/e17d8b48-77a1-4e3e-9c82-bf8d13744d36.wxs.aliquot_ensemble_masked.maf.gz	66bedb9517421c7a5dde1695326d486f	16953	validated
54a9b3df-8b2b-4961-a7cf-70b5279fbd8c	54a9b3df-8b2b-4961-a7cf-70b5279fbd8c/45551e82-8e06-4010-801b-b2c438d86341.wxs.aliquot_ensemble_masked.maf.gz	79631e6dde7174031ec9b0a295511613	37182	validated
55b07d31-e205-4eb6-bad3-8e0b9cd83592	55b07d31-e205-4eb6-bad3-8e0b9cd83592/8295ef26-3522-4a82-9e00-47ea0a0e1719.wxs.aliquot_ensemble_masked.maf.gz	47ac09684b175d61e5cbfb406463cddf	25527	validated
5611c808-8630-4171-b607-547358430d37	5611c808-8630-4171-b607-547358430d37/ff701884-755b-4012-a137-bc8c55d7a73a.wxs.aliquot_ensemble_masked.maf.gz	954cf0b6c12bb26c46c09a927fec1990	44062	validated
576482a7-597d-498d-9c3d-d73036affbed	576482a7-597d-498d-9c3d-d73036affbed/b556c617-11cc-4a26-83e7-81d8d1ec0897.wxs.aliquot_ensemble_masked.maf.gz	dfa44178c5c7997542dbf5407cf26341	47283	validated
57a8ce36-6fc6-4c86-a5b0-a2b949a1625c	57a8ce36-6fc6-4c86-a5b0-a2b949a1625c/70ed5211-cd08-4dfe-9ee9-291f9de98118.wxs.aliquot_ensemble_masked.maf.gz	8d846e781be0e3c2211c6f0557f1ffb7	62388	validated
57f6041a-07b4-46a0-88e8-6207006fc0e4	57f6041a-07b4-46a0-88e8-6207006fc0e4/98da3ecf-b12a-40f8-8f5e-6763ab802ccd.wxs.aliquot_ensemble_masked.maf.gz	51b52b2b0a688ab030f867ec10023c6c	46077	validated
58d04125-cf77-462b-9628-4242824b799f	58d04125-cf77-462b-9628-4242824b799f/5c965903-51c7-46a8-90f3-72d4da344486.wxs.aliquot_ensemble_masked.maf.gz	bc54ed30f1dac44b69b8ca078a86b21d	122267	validated
58d2d86b-ea9a-421b-90dc-1ed1b871a30f	58d2d86b-ea9a-421b-90dc-1ed1b871a30f/02810876-2a90-4788-8da5-0a47f932b97d.wxs.aliquot_ensemble_masked.maf.gz	7b979117395e0705bddafb3d5fd1a85f	24499	validated
591868a2-ddab-4f56-8d70-1d9f76651a1e	591868a2-ddab-4f56-8d70-1d9f76651a1e/9f7a52a1-19a1-4098-9814-495263a350a1.wxs.aliquot_ensemble_masked.maf.gz	9e13653d7422e393efbda85ba1d28500	33613	validated
5967529f-3523-4521-87cf-7f1180c0163e	5967529f-3523-4521-87cf-7f1180c0163e/5fad2789-2058-4ea1-8538-06f543bdf7dd.wxs.aliquot_ensemble_masked.maf.gz	3c13f1f343dba46c38ccae20890d987a	20666	validated
5b999d1f-2334-487c-9400-94c8addd32c4	5b999d1f-2334-487c-9400-94c8addd32c4/9eed0fba-57d4-4979-8a9a-1a5d86f3daa8.wxs.aliquot_ensemble_masked.maf.gz	89fc8aac4e30a8ae173acec146a37f47	107663	validated
5bf0feda-ce6d-468c-a3f8-3d773598c3ef	5bf0feda-ce6d-468c-a3f8-3d773598c3ef/a0634ad4-8c58-4da3-bdec-cf3fa2efa3a0.wxs.aliquot_ensemble_masked.maf.gz	440cd1373b2594dd886fca91c62d7321	142866	validated
5c1eccad-be79-4625-b9dc-c3a8e183bc01	5c1eccad-be79-4625-b9dc-c3a8e183bc01/8aee21a6-8583-4b3a-bb82-711030b366fa.wxs.aliquot_ensemble_masked.maf.gz	922ad795450eb10884f0cc997dd8d1e2	203556	validated
5c629bb0-edcd-4fdb-8425-42116f5ec3cb	5c629bb0-edcd-4fdb-8425-42116f5ec3cb/573b1284-434a-4635-a5cc-25aa4c918fe0.wxs.aliquot_ensemble_masked.maf.gz	9d9a357e14771d4f9da113fc226f69b0	48299	validated
5c805a01-cca9-4fa5-a0c1-6bccc487ffd8	5c805a01-cca9-4fa5-a0c1-6bccc487ffd8/eb50a673-141c-4c3b-bcb0-e091e5c6eff2.wxs.aliquot_ensemble_masked.maf.gz	e1900daf74bf9fdaec0406f2ccb35797	35696	validated
5cf56bab-66fe-43d4-a059-f068ec81e18b	5cf56bab-66fe-43d4-a059-f068ec81e18b/0ccdf086-18a4-414b-8e2f-aacce71eb3f8.wxs.aliquot_ensemble_masked.maf.gz	decdf0986e43f0267be98cc9513d4a10	36898	validated
5eb4a816-d637-4fdc-a252-355dff239f7f	5eb4a816-d637-4fdc-a252-355dff239f7f/4f5c5ec7-fa7e-4868-a2e5-1c5048cc1127.wxs.aliquot_ensemble_masked.maf.gz	33882116cffcf39f6699557b479073bf	82086	validated
5ec4357d-fd97-4f24-88af-c873d0681ec2	5ec4357d-fd97-4f24-88af-c873d0681ec2/4937f520-2dd9-4db7-a95a-7f35f9a0ca96.wxs.aliquot_ensemble_masked.maf.gz	619c393b21a9e847257eedc220a81b62	96870	validated
5ee3dbb4-8275-4d96-a83a-98fbf365481b	5ee3dbb4-8275-4d96-a83a-98fbf365481b/d0d34d3e-aee1-4c9c-8574-cc4876233fe6.wxs.aliquot_ensemble_masked.maf.gz	b1f4bde998ddcd2595b5472dfae30e19	32289	validated
